Consecutivo;Global;Estado;Municipio;Trimestre;Año;Indice
6081;;Michoacán;;3;2017;100,86
6082;;Morelos;;3;2017;100,81
6083;;Nayarit;;3;2017;100,98
6084;;Nuevo León;;3;2017;101,06
6085;;Oaxaca;;3;2017;100,86
6086;;Puebla;;3;2017;100,98
6087;;Querétaro;;3;2017;100,96
6088;;Quintana Roo;;3;2017;100,83
6089;;San Luis Potosí;;3;2017;100,95
6090;;Sinaloa;;3;2017;100,91
6091;;Sonora;;3;2017;100,71
6092;;Tabasco;;3;2017;100,84
6093;;Tamaulipas;;3;2017;100,68
6094;;Tlaxcala;;3;2017;100,95
6095;;Veracruz;;3;2017;100,73
6096;;Yucatán;;3;2017;100,89
6097;;Zacatecas;;3;2017;100,88
6098;;Aguascalientes;Aguascalientes;3;2017;101,02
6099;;Aguascalientes;Jesús María ;3;2017;101,1
6100;;Baja California;Mexicali;3;2017;100,82
6101;;Baja California;Tijuana;3;2017;100,9
6102;;Baja California Sur;La Paz;3;2017;100,77
6103;;Baja California Sur;Los Cabos;3;2017;100,85
6104;;Campeche;Campeche;3;2017;100,88
6105;;Campeche;Carmen;3;2017;101,16
6106;;Coahuila;Saltillo;3;2017;100,91
6107;;Coahuila;Torreón;3;2017;100,91
6108;;Colima;Manzanillo;3;2017;100,85
6109;;Colima;Villa de Álvarez;3;2017;100,77
6110;;Chiapas;Tapachula;3;2017;100,72
6111;;Chiapas;Tuxtla Gutiérrez;3;2017;100,87
6112;;Chihuahua;Chihuahua;3;2017;100,86
6113;;Chihuahua;Juárez;3;2017;100,77
6114;;Ciudad de México;Gustavo A. Madero;3;2017;101,54
6115;;Ciudad de México;Iztapalapa;3;2017;101,49
6116;;Ciudad de México;Benito Juárez;3;2017;101,76
6117;;Ciudad de México;Cuauhtémoc;3;2017;101,65
6118;;Ciudad de México;Miguel Hidalgo;3;2017;101,85
6119;;Durango;Durango;3;2017;100,8
6120;;Durango;Gómez Palacio;3;2017;100,61
6121;;Guanajuato;Celaya;3;2017;100,99
6122;;Guanajuato;León;3;2017;101,03
6123;;Guerrero;Acapulco de Juárez;3;2017;100,95
6124;;Guerrero;Zihuatanejo de Azueta ;3;2017;100,88
6125;;Hidalgo;Mineral de la Reforma ;3;2017;100,48
6126;;Hidalgo;Tizayuca;3;2017;100,63
6127;;Jalisco;Guadalajara;3;2017;101,56
6128;;Jalisco;Tlajomulco de Zúñiga;3;2017;101,21
6129;;Jalisco;San Pedro Tlaquepaque ;3;2017;101,28
6130;;Jalisco;Zapopan;3;2017;101,48
6131;;México;Metepec;3;2017;101,24
6132;;México;Tecámac;3;2017;100,76
6133;;México;Toluca;3;2017;100,95
6134;;México;Zumpango ;3;2017;100,55
6135;;Michoacán;Morelia;3;2017;100,91
6136;;Michoacán;Uruapan ;3;2017;100,88
6137;;Morelos;Emiliano Zapata;3;2017;100,78
6138;;Morelos;Temixco ;3;2017;100,79
6139;;Nayarit;Tepic;3;2017;100,98
6140;;Nayarit;Bahía de Banderas ;3;2017;101
6141;;Nuevo León;Apodaca;3;2017;101,03
6142;;Nuevo León;García ;3;2017;100,91
6143;;Nuevo León;Juárez;3;2017;100,71
6144;;Nuevo León;Monterrey;3;2017;101,46
6145;;Oaxaca;San Juan Bautista Tuxtepec;3;2017;100,82
6146;;Oaxaca;Tlacolula de Matamoros ;3;2017;100,77
6147;;Puebla;Huejotzingo ;3;2017;100,72
6148;;Puebla;Puebla;3;2017;100,95
6149;;Querétaro;Corregidora;3;2017;100,96
6150;;Querétaro;El Marqués ;3;2017;100,87
6151;;Querétaro;Querétaro;3;2017;101,01
6152;;Quintana Roo;Benito Juárez;3;2017;100,88
6153;;Quintana Roo;Solidaridad ;3;2017;100,77
6154;;San Luis Potosí;San Luis Potosí;3;2017;101,03
6155;;San Luis Potosí;Soledad de Graciano Sánchez ;3;2017;100,75
6156;;Sinaloa;Culiacán;3;2017;100,96
6157;;Sinaloa;Mazatlán ;3;2017;100,96
6158;;Sonora;Cajeme ;3;2017;100,62
6159;;Sonora;Hermosillo;3;2017;100,81
6160;;Tabasco;Centro;3;2017;100,85
6161;;Tabasco;Nacajuca ;3;2017;100,88
6162;;Tamaulipas;Matamoros ;3;2017;100,58
6163;;Tamaulipas;Reynosa;3;2017;100,63
6164;;Tlaxcala;Apizaco ;3;2017;101
6165;;Tlaxcala;Tlaxcala;3;2017;101
6166;;Veracruz;Coatzacoalcos ;3;2017;100,72
6167;;Veracruz;Veracruz;3;2017;100,62
6168;;Yucatán;Kanasín ;3;2017;100,58
6169;;Yucatán;Mérida;3;2017;100,93
6170;;Zacatecas;Guadalupe;3;2017;100,83
6171;;Zacatecas;Zacatecas ;3;2017;101,03
6172;Nacional;;;4;2017;102,71
6173;Nueva;;;4;2017;102,74
6174;Usada;;;4;2017;102,67
6175;Casa sola;;;4;2017;102,43
6176;Casa en condominio - depto.;;;4;2017;103,03
6177;Económica - Social;;;4;2017;101,97
6178;Media - Residencial;;;4;2017;103,09
6179;ZM Valle México;;;4;2017;103,33
6180;ZM Guadalajara;;;4;2017;103,66
6181;ZM Monterrey;;;4;2017;103,19
6182;ZM PueblaTlax;;;4;2017;103
6183;ZM Toluca;;;4;2017;102,79
6184;ZM Tijuana;;;4;2017;102,91
6185;ZM León;;;4;2017;103,26
6186;ZM Querétaro;;;4;2017;102,51
6187;;Aguascalientes;;4;2017;102,64
6188;;Baja California;;4;2017;102,73
6189;;Baja California Sur;;4;2017;102,19
6190;;Campeche;;4;2017;102,69
6191;;Coahuila;;4;2017;101,93
6192;;Colima;;4;2017;102,82
6193;;Chiapas;;4;2017;102,36
6194;;Chihuahua;;4;2017;101,88
6195;;Ciudad de México;;4;2017;103,87
6196;;Durango;;4;2017;101,76
6197;;Guanajuato;;4;2017;103,07
6198;;Guerrero;;4;2017;102,25
6199;;Hidalgo;;4;2017;101,8
6200;;Jalisco;;4;2017;103,64
6201;;México;;4;2017;102,44
6202;;Michoacán;;4;2017;102,7
6203;;Morelos;;4;2017;101,85
6204;;Nayarit;;4;2017;102,63
6205;;Nuevo León;;4;2017;103,18
6206;;Oaxaca;;4;2017;102,74
6207;;Puebla;;4;2017;102,96
6208;;Querétaro;;4;2017;102,46
6209;;Quintana Roo;;4;2017;101,53
6210;;San Luis Potosí;;4;2017;102,77
6211;;Sinaloa;;4;2017;102,68
6212;;Sonora;;4;2017;101,69
6213;;Tabasco;;4;2017;102,71
6214;;Tamaulipas;;4;2017;101,58
6215;;Tlaxcala;;4;2017;102,1
6216;;Veracruz;;4;2017;101,85
6217;;Yucatán;;4;2017;102,17
6218;;Zacatecas;;4;2017;102,47
6219;;Aguascalientes;Aguascalientes;4;2017;102,67
6220;;Aguascalientes;Jesús María ;4;2017;102,73
6221;;Baja California;Mexicali;4;2017;102,54
6222;;Baja California;Tijuana;4;2017;102,93
6223;;Baja California Sur;La Paz;4;2017;102,18
6224;;Baja California Sur;Los Cabos;4;2017;102,32
6225;;Campeche;Campeche;4;2017;102,4
6226;;Campeche;Carmen;4;2017;103,28
6227;;Coahuila;Saltillo;4;2017;102,17
6228;;Coahuila;Torreón;4;2017;102,1
6229;;Colima;Manzanillo;4;2017;102,83
6230;;Colima;Villa de Álvarez;4;2017;102,6
6231;;Chiapas;Tapachula;4;2017;102,27
6232;;Chiapas;Tuxtla Gutiérrez;4;2017;102,57
6233;;Chihuahua;Chihuahua;4;2017;102,05
6234;;Chihuahua;Juárez;4;2017;101,88
6235;;Ciudad de México;Gustavo A. Madero;4;2017;103,24
6236;;Ciudad de México;Iztapalapa;4;2017;103,04
6237;;Ciudad de México;Benito Juárez;4;2017;104,31
6238;;Ciudad de México;Cuauhtémoc;4;2017;104,15
6239;;Ciudad de México;Miguel Hidalgo;4;2017;104,42
6240;;Durango;Durango;4;2017;102,03
6241;;Durango;Gómez Palacio;4;2017;101,49
6242;;Guanajuato;Celaya;4;2017;102,97
6243;;Guanajuato;León;4;2017;103,28
6244;;Guerrero;Acapulco de Juárez;4;2017;102,43
6245;;Guerrero;Zihuatanejo de Azueta ;4;2017;102,06
6246;;Hidalgo;Mineral de la Reforma ;4;2017;101,42
6247;;Hidalgo;Tizayuca;4;2017;101,98
6248;;Jalisco;Guadalajara;4;2017;104,07
6249;;Jalisco;Tlajomulco de Zúñiga;4;2017;103,43
6250;;Jalisco;San Pedro Tlaquepaque ;4;2017;103,57
6251;;Jalisco;Zapopan;4;2017;103,99
6252;;México;Metepec;4;2017;103,08
6253;;México;Tecámac;4;2017;102,35
6254;;México;Toluca;4;2017;102,58
6255;;México;Zumpango ;4;2017;102,12
6256;;Michoacán;Morelia;4;2017;102,91
6257;;Michoacán;Uruapan ;4;2017;102,56
6258;;Morelos;Emiliano Zapata;4;2017;101,89
6259;;Morelos;Temixco ;4;2017;101,76
6260;;Nayarit;Tepic;4;2017;102,61
6261;;Nayarit;Bahía de Banderas ;4;2017;102,74
6262;;Nuevo León;Apodaca;4;2017;103,05
6263;;Nuevo León;García ;4;2017;102,91
6264;;Nuevo León;Juárez;4;2017;102,52
6265;;Nuevo León;Monterrey;4;2017;104
6266;;Oaxaca;San Juan Bautista Tuxtepec;4;2017;102,75
6267;;Oaxaca;Tlacolula de Matamoros ;4;2017;103,46
6268;;Puebla;Huejotzingo ;4;2017;102,73
6269;;Puebla;Puebla;4;2017;102,88
6270;;Querétaro;Corregidora;4;2017;102,33
6271;;Querétaro;El Marqués ;4;2017;102,29
6272;;Querétaro;Querétaro;4;2017;102,62
6273;;Quintana Roo;Benito Juárez;4;2017;101,65
6274;;Quintana Roo;Solidaridad ;4;2017;101,46
6275;;San Luis Potosí;San Luis Potosí;4;2017;102,97
6276;;San Luis Potosí;Soledad de Graciano Sánchez ;4;2017;102,24
6277;;Sinaloa;Culiacán;4;2017;102,79
6278;;Sinaloa;Mazatlán ;4;2017;102,85
6279;;Sonora;Cajeme ;4;2017;101,38
6280;;Sonora;Hermosillo;4;2017;101,93
6281;;Tabasco;Centro;4;2017;102,85
6282;;Tabasco;Nacajuca ;4;2017;102,97
6283;;Tamaulipas;Matamoros ;4;2017;101,3
6284;;Tamaulipas;Reynosa;4;2017;101,54
6285;;Tlaxcala;Apizaco ;4;2017;102,17
6286;;Tlaxcala;Tlaxcala;4;2017;102,29
6287;;Veracruz;Coatzacoalcos ;4;2017;101,93
6288;;Veracruz;Veracruz;4;2017;101,81
6289;;Yucatán;Kanasín ;4;2017;101,38
6290;;Yucatán;Mérida;4;2017;102,3
6291;;Zacatecas;Guadalupe;4;2017;102,54
6292;;Zacatecas;Zacatecas ;4;2017;102,67
6293;Nacional;;;1;2018;105,31
6294;Nueva;;;1;2018;105,35
6295;Usada;;;1;2018;105,24
6296;Casa sola;;;1;2018;104,87
6297;Casa en condominio - depto.;;;1;2018;105,8
6298;Económica - Social;;;1;2018;104,36
6299;Media - Residencial;;;1;2018;105,88
6300;ZM Valle México;;;1;2018;105,88
6301;ZM Guadalajara;;;1;2018;106,9
6302;ZM Monterrey;;;1;2018;106,02
6303;ZM PueblaTlax;;;1;2018;105,83
6304;ZM Toluca;;;1;2018;105,47
6305;ZM Tijuana;;;1;2018;105,93
6306;ZM León;;;1;2018;106,08
6307;ZM Querétaro;;;1;2018;105,17
6308;;Aguascalientes;;1;2018;105,15
6309;;Baja California;;1;2018;105,66
6310;;Baja California Sur;;1;2018;105,06
6311;;Campeche;;1;2018;105,51
6312;;Coahuila;;1;2018;104,18
6313;;Colima;;1;2018;105,49
6314;;Chiapas;;1;2018;104,91
6315;;Chihuahua;;1;2018;104,18
6316;;Ciudad de México;;1;2018;106,46
6317;;Durango;;1;2018;103,84
6318;;Guanajuato;;1;2018;105,8
6319;;Guerrero;;1;2018;104,72
6320;;Hidalgo;;1;2018;104
6321;;Jalisco;;1;2018;106,86
6322;;México;;1;2018;104,97
6323;;Michoacán;;1;2018;105,19
6324;;Morelos;;1;2018;104,34
6325;;Nayarit;;1;2018;105,3
6326;;Nuevo León;;1;2018;106,01
6327;;Oaxaca;;1;2018;105,35
6328;;Puebla;;1;2018;105,77
6329;;Querétaro;;1;2018;105,09
6330;;Quintana Roo;;1;2018;104,18
6331;;San Luis Potosí;;1;2018;105,43
6332;;Sinaloa;;1;2018;105,29
6333;;Sonora;;1;2018;103,79
6334;;Tabasco;;1;2018;105,29
6335;;Tamaulipas;;1;2018;103,63
6336;;Tlaxcala;;1;2018;104,09
6337;;Veracruz;;1;2018;103,9
6338;;Yucatán;;1;2018;104,77
6339;;Zacatecas;;1;2018;105
6340;;Aguascalientes;Aguascalientes;1;2018;105,17
6341;;Aguascalientes;Jesús María ;1;2018;105,31
6342;;Baja California;Mexicali;1;2018;105,38
6343;;Baja California;Tijuana;1;2018;105,95
6344;;Baja California Sur;La Paz;1;2018;105,07
6345;;Baja California Sur;Los Cabos;1;2018;105,17
6346;;Campeche;Campeche;1;2018;105,06
6347;;Campeche;Carmen;1;2018;106,44
6348;;Coahuila;Saltillo;1;2018;104,55
6349;;Coahuila;Torreón;1;2018;104,36
6350;;Colima;Manzanillo;1;2018;105,46
6351;;Colima;Villa de Álvarez;1;2018;105,2
6352;;Chiapas;Tapachula;1;2018;104,81
6353;;Chiapas;Tuxtla Gutiérrez;1;2018;105,2
6354;;Chihuahua;Chihuahua;1;2018;104,44
6355;;Chihuahua;Juárez;1;2018;104,14
6356;;Ciudad de México;Gustavo A. Madero;1;2018;105,46
6357;;Ciudad de México;Iztapalapa;1;2018;105,17
6358;;Ciudad de México;Benito Juárez;1;2018;107,24
6359;;Ciudad de México;Cuauhtémoc;1;2018;107,01
6360;;Ciudad de México;Miguel Hidalgo;1;2018;107,31
6361;;Durango;Durango;1;2018;104,21
6362;;Durango;Gómez Palacio;1;2018;103,46
6363;;Guanajuato;Celaya;1;2018;105,58
6364;;Guanajuato;León;1;2018;106,12
6365;;Guerrero;Acapulco de Juárez;1;2018;104,99
6366;;Guerrero;Zihuatanejo de Azueta ;1;2018;104,41
6367;;Hidalgo;Mineral de la Reforma ;1;2018;103,37
6368;;Hidalgo;Tizayuca;1;2018;104,31
6369;;Jalisco;Guadalajara;1;2018;107,38
6370;;Jalisco;Tlajomulco de Zúñiga;1;2018;106,63
6371;;Jalisco;San Pedro Tlaquepaque ;1;2018;106,82
6372;;Jalisco;Zapopan;1;2018;107,36
6373;;México;Metepec;1;2018;105,79
6374;;México;Tecámac;1;2018;104,94
6375;;México;Toluca;1;2018;105,21
6376;;México;Zumpango ;1;2018;104,68
6377;;Michoacán;Morelia;1;2018;105,53
6378;;Michoacán;Uruapan ;1;2018;104,97
6379;;Morelos;Emiliano Zapata;1;2018;104,36
6380;;Morelos;Temixco ;1;2018;104,15
6381;;Nayarit;Tepic;1;2018;105,27
6382;;Nayarit;Bahía de Banderas ;1;2018;105,47
6383;;Nuevo León;Apodaca;1;2018;105,85
6384;;Nuevo León;García ;1;2018;105,72
6385;;Nuevo León;Juárez;1;2018;105,05
6386;;Nuevo León;Monterrey;1;2018;107,12
6387;;Oaxaca;San Juan Bautista Tuxtepec;1;2018;105,66
6388;;Oaxaca;Tlacolula de Matamoros ;1;2018;106,7
6389;;Puebla;Huejotzingo ;1;2018;105,43
6390;;Puebla;Puebla;1;2018;105,63
6391;;Querétaro;Corregidora;1;2018;105,01
6392;;Querétaro;El Marqués ;1;2018;104,87
6393;;Querétaro;Querétaro;1;2018;105,32
6394;;Quintana Roo;Benito Juárez;1;2018;104,29
6395;;Quintana Roo;Solidaridad ;1;2018;104,18
6396;;San Luis Potosí;San Luis Potosí;1;2018;105,72
6397;;San Luis Potosí;Soledad de Graciano Sánchez ;1;2018;104,66
6398;;Sinaloa;Culiacán;1;2018;105,46
6399;;Sinaloa;Mazatlán ;1;2018;105,57
6400;;Sonora;Cajeme ;1;2018;103,25
6401;;Sonora;Hermosillo;1;2018;104,12
6402;;Tabasco;Centro;1;2018;105,43
6403;;Tabasco;Nacajuca ;1;2018;105,76
6404;;Tamaulipas;Matamoros ;1;2018;103,25
6405;;Tamaulipas;Reynosa;1;2018;103,53
6406;;Tlaxcala;Apizaco ;1;2018;104,16
6407;;Tlaxcala;Tlaxcala;1;2018;104,35
6408;;Veracruz;Coatzacoalcos ;1;2018;104,08
6409;;Veracruz;Veracruz;1;2018;103,85
6410;;Yucatán;Kanasín ;1;2018;103,54
6411;;Yucatán;Mérida;1;2018;104,96
6412;;Zacatecas;Guadalupe;1;2018;105,15
6413;;Zacatecas;Zacatecas ;1;2018;105,24
6414;Nacional;;;2;2018;107,73
6415;Nueva;;;2;2018;107,66
6416;Usada;;;2;2018;107,81
6417;Casa sola;;;2;2018;107,16
6418;Casa en condominio - depto.;;;2;2018;108,38
6419;Económica - Social;;;2;2018;106,31
6420;Media - Residencial;;;2;2018;108,45
6421;ZM Valle México;;;2;2018;108,44
6422;ZM Guadalajara;;;2;2018;109,98
6423;ZM Monterrey;;;2;2018;108,54
6424;ZM PueblaTlax;;;2;2018;108,36
6425;ZM Toluca;;;2;2018;108,03
6426;ZM Tijuana;;;2;2018;108,55
6427;ZM León;;;2;2018;108,89
6428;ZM Querétaro;;;2;2018;107,62
6429;;Aguascalientes;;2;2018;107,44
6430;;Baja California;;2;2018;108,17
6431;;Baja California Sur;;2;2018;107,54
6432;;Campeche;;2;2018;108,06
6433;;Coahuila;;2;2018;106,21
6434;;Colima;;2;2018;107,81
6435;;Chiapas;;2;2018;107,32
6436;;Chihuahua;;2;2018;106,21
6437;;Ciudad de México;;2;2018;109,12
6438;;Durango;;2;2018;105,97
6439;;Guanajuato;;2;2018;108,44
6440;;Guerrero;;2;2018;106,91
6441;;Hidalgo;;2;2018;106,08
6442;;Jalisco;;2;2018;109,9
6443;;México;;2;2018;107,4
6444;;Michoacán;;2;2018;107,8
6445;;Morelos;;2;2018;106,7
6446;;Nayarit;;2;2018;107,63
6447;;Nuevo León;;2;2018;108,53
6448;;Oaxaca;;2;2018;107,46
6449;;Puebla;;2;2018;108,27
6450;;Querétaro;;2;2018;107,5
6451;;Quintana Roo;;2;2018;106,44
6452;;San Luis Potosí;;2;2018;108,09
6453;;Sinaloa;;2;2018;107,72
6454;;Sonora;;2;2018;105,58
6455;;Tabasco;;2;2018;107,75
6456;;Tamaulipas;;2;2018;105,43
6457;;Tlaxcala;;2;2018;105,85
6458;;Veracruz;;2;2018;105,78
6459;;Yucatán;;2;2018;107,2
6460;;Zacatecas;;2;2018;107,35
6461;;Aguascalientes;Aguascalientes;2;2018;107,48
6462;;Aguascalientes;Jesús María ;2;2018;107,72
6463;;Baja California;Mexicali;2;2018;107,78
6464;;Baja California;Tijuana;2;2018;108,57
6465;;Baja California Sur;La Paz;2;2018;107,6
6466;;Baja California Sur;Los Cabos;2;2018;107,63
6467;;Campeche;Campeche;2;2018;107,47
6468;;Campeche;Carmen;2;2018;109,31
6469;;Coahuila;Saltillo;2;2018;106,71
6470;;Coahuila;Torreón;2;2018;106,47
6471;;Colima;Manzanillo;2;2018;107,78
6472;;Colima;Villa de Álvarez;2;2018;107,39
6473;;Chiapas;Tapachula;2;2018;107,07
6474;;Chiapas;Tuxtla Gutiérrez;2;2018;107,83
6475;;Chihuahua;Chihuahua;2;2018;106,63
6476;;Chihuahua;Juárez;2;2018;106,16
6477;;Ciudad de México;Gustavo A. Madero;2;2018;107,9
6478;;Ciudad de México;Iztapalapa;2;2018;107,59
6479;;Ciudad de México;Benito Juárez;2;2018;110,12
6480;;Ciudad de México;Cuauhtémoc;2;2018;109,81
6481;;Ciudad de México;Miguel Hidalgo;2;2018;110,03
6482;;Durango;Durango;2;2018;106,5
6483;;Durango;Gómez Palacio;2;2018;105,47
6484;;Guanajuato;Celaya;2;2018;108,07
6485;;Guanajuato;León;2;2018;108,94
6486;;Guerrero;Acapulco de Juárez;2;2018;107,32
6487;;Guerrero;Zihuatanejo de Azueta ;2;2018;106,51
6488;;Hidalgo;Mineral de la Reforma ;2;2018;105,23
6489;;Hidalgo;Tizayuca;2;2018;106,34
6490;;Jalisco;Guadalajara;2;2018;110,37
6491;;Jalisco;Tlajomulco de Zúñiga;2;2018;109,64
6492;;Jalisco;San Pedro Tlaquepaque ;2;2018;109,87
6493;;Jalisco;Zapopan;2;2018;110,67
6494;;México;Metepec;2;2018;108,29
6495;;México;Tecámac;2;2018;107,26
6496;;México;Toluca;2;2018;107,79
6497;;México;Zumpango ;2;2018;106,95
6498;;Michoacán;Morelia;2;2018;108,3
6499;;Michoacán;Uruapan ;2;2018;107,56
6500;;Morelos;Emiliano Zapata;2;2018;106,55
6501;;Morelos;Temixco ;2;2018;106,38
6502;;Nayarit;Tepic;2;2018;107,63
6503;;Nayarit;Bahía de Banderas ;2;2018;107,81
6504;;Nuevo León;Apodaca;2;2018;108,35
6505;;Nuevo León;García ;2;2018;108,12
6506;;Nuevo León;Juárez;2;2018;107,09
6507;;Nuevo León;Monterrey;2;2018;109,97
6508;;Oaxaca;San Juan Bautista Tuxtepec;2;2018;108,07
6509;;Oaxaca;Tlacolula de Matamoros ;2;2018;108,7
6510;;Puebla;Huejotzingo ;2;2018;107,57
6511;;Puebla;Puebla;2;2018;108,16
6512;;Querétaro;Corregidora;2;2018;107,34
6513;;Querétaro;El Marqués ;2;2018;107,14
6514;;Querétaro;Querétaro;2;2018;107,87
6515;;Quintana Roo;Benito Juárez;2;2018;106,59
6516;;Quintana Roo;Solidaridad ;2;2018;106,41
6517;;San Luis Potosí;San Luis Potosí;2;2018;108,53
6518;;San Luis Potosí;Soledad de Graciano Sánchez ;2;2018;106,96
6519;;Sinaloa;Culiacán;2;2018;108,01
6520;;Sinaloa;Mazatlán ;2;2018;108,01
6521;;Sonora;Cajeme ;2;2018;104,81
6522;;Sonora;Hermosillo;2;2018;106,06
6523;;Tabasco;Centro;2;2018;107,95
6524;;Tabasco;Nacajuca ;2;2018;108,29
6525;;Tamaulipas;Matamoros ;2;2018;105,07
6526;;Tamaulipas;Reynosa;2;2018;105,3
6527;;Tlaxcala;Apizaco ;2;2018;106,04
6528;;Tlaxcala;Tlaxcala;2;2018;106,23
6529;;Veracruz;Coatzacoalcos ;2;2018;106,01
6530;;Veracruz;Veracruz;2;2018;105,7
6531;;Yucatán;Kanasín ;2;2018;105,4
6532;;Yucatán;Mérida;2;2018;107,48
6533;;Zacatecas;Guadalupe;2;2018;107,48
6534;;Zacatecas;Zacatecas ;2;2018;107,77
6535;Nacional;;;3;2018;110,17
6536;Nueva;;;3;2018;110,06
6537;Usada;;;3;2018;110,29
6538;Casa sola;;;3;2018;109,45
6539;Casa en condominio - depto.;;;3;2018;110,97
6540;Económica - Social;;;3;2018;108,26
6541;Media - Residencial;;;3;2018;111,15
6542;ZM Valle México;;;3;2018;111,26
6543;ZM Guadalajara;;;3;2018;112,8
6544;ZM Monterrey;;;3;2018;111,21
6545;ZM PueblaTlax;;;3;2018;110,65
6546;ZM Toluca;;;3;2018;110,23
6547;ZM Tijuana;;;3;2018;110,87
6548;ZM León;;;3;2018;111,45
6549;ZM Querétaro;;;3;2018;109,88
6550;;Aguascalientes;;3;2018;109,54
6551;;Baja California;;3;2018;110,41
6552;;Baja California Sur;;3;2018;109,96
6553;;Campeche;;3;2018;110,38
6554;;Coahuila;;3;2018;108,43
6555;;Colima;;3;2018;110,09
6556;;Chiapas;;3;2018;109,27
6557;;Chihuahua;;3;2018;108,35
6558;;Ciudad de México;;3;2018;112,28
6559;;Durango;;3;2018;107,83
6560;;Guanajuato;;3;2018;110,96
6561;;Guerrero;;3;2018;108,92
6562;;Hidalgo;;3;2018;108,14
6563;;Jalisco;;3;2018;112,69
6564;;México;;3;2018;109,57
6565;;Michoacán;;3;2018;109,97
6566;;Morelos;;3;2018;108,95
6567;;Nayarit;;3;2018;110,33
6568;;Nuevo León;;3;2018;111,2
6569;;Oaxaca;;3;2018;109,23
6570;;Puebla;;3;2018;110,52
6571;;Querétaro;;3;2018;109,72
6572;;Quintana Roo;;3;2018;109,35
6573;;San Luis Potosí;;3;2018;110,62
6574;;Sinaloa;;3;2018;110,13
6575;;Sonora;;3;2018;107,45
6576;;Tabasco;;3;2018;109,61
6577;;Tamaulipas;;3;2018;107,34
6578;;Tlaxcala;;3;2018;107,59
6579;;Veracruz;;3;2018;107,59
6580;;Yucatán;;3;2018;109,69
6581;;Zacatecas;;3;2018;109,56
6582;;Aguascalientes;Aguascalientes;3;2018;109,52
6583;;Aguascalientes;Jesús María ;3;2018;110,22
6584;;Baja California;Mexicali;3;2018;109,92
6585;;Baja California;Tijuana;3;2018;110,89
6586;;Baja California Sur;La Paz;3;2018;110,01
6587;;Baja California Sur;Los Cabos;3;2018;110,09
6588;;Campeche;Campeche;3;2018;109,59
6589;;Campeche;Carmen;3;2018;111,98
6590;;Coahuila;Saltillo;3;2018;109,01
6591;;Coahuila;Torreón;3;2018;108,74
6592;;Colima;Manzanillo;3;2018;110
6593;;Colima;Villa de Álvarez;3;2018;109,62
6594;;Chiapas;Tapachula;3;2018;109,02
6595;;Chiapas;Tuxtla Gutiérrez;3;2018;109,85
6596;;Chihuahua;Chihuahua;3;2018;108,88
6597;;Chihuahua;Juárez;3;2018;108,22
6598;;Ciudad de México;Gustavo A. Madero;3;2018;110,72
6599;;Ciudad de México;Iztapalapa;3;2018;110,1
6600;;Ciudad de México;Benito Juárez;3;2018;113,44
6601;;Ciudad de México;Cuauhtémoc;3;2018;112,92
6602;;Ciudad de México;Miguel Hidalgo;3;2018;113,38
6603;;Durango;Durango;3;2018;108,45
6604;;Durango;Gómez Palacio;3;2018;107,24
6605;;Guanajuato;Celaya;3;2018;110,59
6606;;Guanajuato;León;3;2018;111,51
6607;;Guerrero;Acapulco de Juárez;3;2018;109,38
6608;;Guerrero;Zihuatanejo de Azueta ;3;2018;108,64
6609;;Hidalgo;Mineral de la Reforma ;3;2018;107,09
6610;;Hidalgo;Tizayuca;3;2018;108,46
6611;;Jalisco;Guadalajara;3;2018;113,13
6612;;Jalisco;Tlajomulco de Zúñiga;3;2018;112,4
6613;;Jalisco;San Pedro Tlaquepaque ;3;2018;112,67
6614;;Jalisco;Zapopan;3;2018;113,74
6615;;México;Metepec;3;2018;110,73
6616;;México;Tecámac;3;2018;109,27
6617;;México;Toluca;3;2018;109,72
6618;;México;Zumpango ;3;2018;108,86
6619;;Michoacán;Morelia;3;2018;110,53
6620;;Michoacán;Uruapan ;3;2018;109,72
6621;;Morelos;Emiliano Zapata;3;2018;108,62
6622;;Morelos;Temixco ;3;2018;108,52
6623;;Nayarit;Tepic;3;2018;110,23
6624;;Nayarit;Bahía de Banderas ;3;2018;110,65
6625;;Nuevo León;Apodaca;3;2018;110,93
6626;;Nuevo León;García ;3;2018;110,63
6627;;Nuevo León;Juárez;3;2018;109,37
6628;;Nuevo León;Monterrey;3;2018;112,94
6629;;Oaxaca;San Juan Bautista Tuxtepec;3;2018;110,09
6630;;Oaxaca;Tlacolula de Matamoros ;3;2018;110,85
6631;;Puebla;Huejotzingo ;3;2018;109,49
6632;;Puebla;Puebla;3;2018;110,21
6633;;Querétaro;Corregidora;3;2018;109,67
6634;;Querétaro;El Marqués ;3;2018;109,35
6635;;Querétaro;Querétaro;3;2018;110,11
6636;;Quintana Roo;Benito Juárez;3;2018;109,47
6637;;Quintana Roo;Solidaridad ;3;2018;109,43
6638;;San Luis Potosí;San Luis Potosí;3;2018;111,14
6639;;San Luis Potosí;Soledad de Graciano Sánchez ;3;2018;109,19
6640;;Sinaloa;Culiacán;3;2018;110,46
6641;;Sinaloa;Mazatlán ;3;2018;110,5
6642;;Sonora;Cajeme ;3;2018;106,57
6643;;Sonora;Hermosillo;3;2018;107,99
6644;;Tabasco;Centro;3;2018;109,78
6645;;Tabasco;Nacajuca ;3;2018;110,5
6646;;Tamaulipas;Matamoros ;3;2018;106,96
